X,Y
489394.4235458728,181193.9409634152
336763.55173582875,389647.78654991306
527163.041746275,136488.064565226
537326.1614208734,182618.62089996086
552566.2815263503,152959.08994086483
458789.34710053384,345170.46880961786
471448.09449459513,518293.0896609946
526123.3039988609,172909.83127486391
457260.8778202676,264365.92627687816
413373.2793185653,296068.0150868294
544065.28970325,190482.77544216276
521637.66646984435,296432.38991192915
397894.55218416237,309630.19545828976
361695.1440031219,182437.05888061295
441876.35875577416,121364.40470106486
486074.7461826548,244147.49036539556
349893.9738187387,432089.635814246
534783.5790014885,160322.2771660688
369939.4404186047,366075.6774241435
532442.7385192617,183959.53258021455
385456.2645701751,160390.69942630143
533903.6186208682,178964.05023219757
436305.8664384746,404859.37619739556
515906.37791130005,181295.86818902666
520237.31260712806,181393.70987068996
437362.20874860045,563203.636440642
532318.5055058147,189302.21032566554
544327.2532361349,183621.57499762694
523881.8335130494,180264.8485423398
380740.82642952615,214973.06828738394
390264.8918087318,231331.50775063707
551957.194049262,187093.50379537168
519769.96551573346,180684.98465941788
531663.1651176258,108818.21690957004
339826.2295093191,371713.8747375717
432468.74698012974,332944.7588723492
588235.9306402788,136275.23635313354
338780.3973895452,397265.6321676784
532597.5187720758,177185.48749942443
505186.00258113426,223649.77191786398
428588.4913935628,529459.5995181634
528756.939998872,189708.18885210075
533193.6032208184,190726.68795307912
425039.23410291236,533018.2339350326
437607.44268669956,384565.25561427214
522458.0147503456,186025.25707921718
420043.52366826416,527714.8422289414
545417.9429232213,186468.42009723105
433102.32882529154,410267.6718064863
517123.5904908871,198197.8086580435
338334.4358066682,375832.41846455977
406427.67883028684,426303.7093092314
393560.1995690428,172612.27254791924
521422.07275559753,191460.62550852803
526762.4350313476,185350.35668902594
383247.68335161987,394327.4211424595
436382.2297382605,337799.24987209856
531767.4998867629,259500.67860461836
447989.8368610563,347066.2643801434
446201.5695785307,111224.59617825976
351092.82389146695,395901.8540573403
532766.7197699859,188021.01423481695
369954.24920641776,426833.4743470977
576488.2978402596,170721.21772338217
457884.92151046183,223838.62291052018
542603.4504043026,181551.8332983376
434318.6135140944,292826.5133358105
417440.17146116757,183805.15215791925
381866.7729927474,428006.08683438774
495434.5870221409,182573.77713975892
399107.53042962897,172145.34002570825
346775.07362636545,462139.318563382
422275.0437930514,582413.3747891388
412308.3402710978,310085.41962723
540286.7084892504,193203.4813492006
558564.4272840056,192767.62075507845
424170.87383860553,562159.7887747593
561420.2718792662,140579.5792037362
430758.8144555484,380832.15744075575
566473.457301446,195983.21648873534
426358.05627322977,533986.1748961629
334745.82019411126,393688.2317329501
417401.0367637171,430152.94252428354
354689.3605934315,380307.933668808
352687.2922100106,176967.70094400004
402958.617697675,289700.66785079206
333801.9820285416,395937.8170583043
456059.86577177444,302545.38627929083
247641.84364920802,59759.85629574643
458141.6539026713,295725.2329808199
399255.0395879903,287720.96002207254
354445.1160528499,178570.42936965154
382292.8075193531,388598.08598558354
509051.5181266145,224210.74343098764
455060.7837907759,360907.56436179474
532828.4505108832,188908.21088471467
396006.2713669436,341248.61221987836
541251.9121862368,110432.08892089888
405843.21557174786,288314.8648747383
369086.4398542104,429461.83042583533
400609.8391430787,297581.76852557133
559931.3263719162,174521.63874559005
349343.18733032077,325148.3768461358
386070.18379195995,154295.40517211473
460723.25476172066,305452.11320763914
482721.80683000176,235375.3763548396
524047.8153484898,181927.76002570748
524433.4300787625,179177.21168452548
534860.4652105615,181512.80332709645
545052.1688797888,178639.1914449468
486365.8705053296,156810.4558461906
540755.7254865255,183427.63977604784
457947.33932494745,387325.4890502934
617846.8027112922,242216.05849315488
384327.4379582798,434502.6282324083
622993.5755054295,137107.2133190192
399461.9653677198,158858.48222083153
396811.3386966008,290689.5830563925
451159.24456873327,363643.1928731901
456864.535614564,360779.57146038435
452840.036162474,360544.5837633395
371586.11512477027,410892.4203701399
535139.4108538437,183386.52891837357
535340.3786180541,181249.8524976694
448214.7031072319,344077.5797151355
409854.74898846325,287030.1017132975
547062.5917228094,257173.01366988552
575593.1315109306,192178.50041717157
529943.0830807647,174750.6106356993
514276.97665009694,191133.5645841799
518785.6495938935,132909.4161193076
517404.46447979053,230055.068414705
340379.768378328,477880.3860439237
520679.1690997315,189592.7582582744
621159.8565749855,139598.9104553634
524005.82825958263,178860.01794365223
456620.247347239,450818.0265594707
530419.9546358287,189364.8870560737
274719.9739823848,132690.22061444412
391211.6391366082,413865.1251868008
450798.85553938395,208584.38341414236
428610.4203649538,279256.07494534936
503330.86970394704,438633.77068175806
353613.43813088303,382116.4855798467
525088.5419047457,212311.19099016284
536397.1650020978,199295.7370386158
409853.77955984033,284502.34838403185
376957.5721095631,148019.5426633646
523446.633122947,189423.27676714753
633075.219000957,163100.23072973837
340780.030408306,407419.7004544593
420912.7835374977,445192.53378312045
393842.35336884815,398260.97272475093
545660.5951387523,308989.1791366313
488463.91835910856,267495.6180790002
563967.7751602358,194887.33192838327
432564.38926368847,421421.43571105547
532016.0763979191,106989.85966449147
520096.27177693334,189488.78023645107
531006.9414959804,174312.15965634643
514552.9524331684,186765.1638025706
416171.43953824975,417612.7426334908
362512.3033660369,387404.0985280696
350282.7282950799,430297.0462439491
524586.7642971729,273253.72603668337
489476.9708273079,409116.33090066677
533921.5470100146,190367.8054104062
519925.12488102436,161995.83962257364
519088.3860601141,188359.98438665422
298765.92882998707,516959.6214114183
411951.42596956214,292542.42578903865
499115.0509165832,152143.04778681658
449239.1950740347,89984.88064581613
430702.403638111,419432.4517745337
451882.62788564025,518213.498446772
386304.29441096843,398042.9599374935
528021.1573396332,168917.1460415318
457715.4167793123,103994.54312729186
542942.4284687358,189807.8678047189
439036.6862569567,116461.02054903147
601461.2382736373,144579.26603433344
457200.60501215945,161959.75525466914
371596.0816100874,410657.4082631468
397336.12061917497,340548.7157058998
587824.24150378,309717.06721954857
527207.5947926403,128250.98656710147
482951.7672476106,233545.5482004687
447460.1527688585,517777.0833332464
425526.9851725451,553180.6802888486
365972.1507042523,79379.7946471911
405424.27447452693,289052.79065385874
379904.18042757333,151554.10986165525
374115.7650815345,428001.11560808285
436722.6671546455,210618.0637625726
509194.12648576364,235757.5802333271
293754.99202191655,91313.35720112844
545815.5436824097,309609.8853637744
546727.0429600446,171244.97591684287
437117.2492820235,566947.209150356
505901.07771599153,177924.09856077266
513549.1161413821,185142.34580444783
534347.5341995714,178527.14109466015
450315.7672713047,514584.48302408645
384419.5239159252,395719.27881805156
438382.1251451546,565730.4056416226
455472.3820878387,400569.07674913417
453226.62702916394,407724.18606994156
337374.45715861354,392389.4563189781
340606.15294761624,374852.48468089884
531550.9788852097,157912.48189507663
392007.9213854806,296093.9668441361
448619.99617966544,518371.05655256973
599148.1786419624,228435.6039208469
402029.70589246927,282938.55580525903
434834.2691425195,385710.56125329767
533286.6264090369,194001.3276814185
485101.90210213,234365.53606647748
439745.4231330904,427117.7420739834
590052.7370582777,163653.28984460718
397620.2152096685,309537.33678718354
332950.0463572791,397262.8717841317
449164.4936117357,375066.1962390802
440006.3756611927,432715.07481179957
490458.80706848495,234641.430216739
416543.3687662869,430636.20705911156
415630.2035039331,434429.39646498614
359325.4637121344,173899.0403349143
581627.3160000481,309749.51335583307
407810.1285923393,135588.2068936988
431084.6595178866,297697.90962628636
498495.9951077718,184161.3670541306
337151.5288161954,393423.29775312665
387532.1868489994,390689.87518016744
430408.15154666716,556280.4574862266
511333.48556381994,166256.47667373222
488468.4352304501,136459.87376733412
533154.667127422,177501.24744261574
476091.0645520217,318163.5224828637
472073.9844141832,260006.18297856406
407652.49777010886,427657.52208326024
504161.05372315267,483427.33356969827
352224.59104703425,398066.7842707269
349533.8304273145,138956.0577070792
320887.46425389824,124497.62043790429
431045.2188945759,516767.10804531607
485972.66681497317,166766.29360782966
550442.1803252258,256506.0855955665
392845.84002627665,292299.38664447074
442726.4585093081,373647.190898897
393847.3920411377,392329.6143704831
591937.3496685511,163068.1639565174
521758.42993418954,105818.54952226934
518406.46789069637,192956.41537966795
528548.1878303897,188010.00728495308
528444.3193795853,174288.64508383203
529128.2178554896,174849.57924662216
537335.9526123854,177752.37284800725
455570.7846383189,335180.56837278244
518258.5113370524,186678.17538557085
445552.36291821423,517773.0421742876
577898.1657420816,153970.17073282012
581947.6094129158,166146.76884973043
584699.1733475765,188548.20611936238
583495.3025364885,189246.09329652635
341899.9726079266,407915.43402290175
429004.79391092656,438309.3655848192
513036.1628894245,187772.96112003684
400519.5915759014,94557.3480738881
516558.0359815321,105071.58016485776
368971.3763231502,426948.4580532925
360794.29801761627,176712.76517457556
364509.8235615826,168184.68111574213
384454.1646325587,218671.9828213355
516359.75036505854,192777.40890722134
518708.5240378679,177759.1282077523
510835.3786867258,199830.52358471765
621271.0700744973,308475.3100344187
438187.21235405654,280547.9418913022
636020.6554778955,166763.82573521457
545069.8827337848,260094.70106230665
409582.7844594267,290398.61502734275
420838.04623530764,94082.55207272485
385373.279387576,436727.4271559365
384773.35167455755,433145.8217967878
385372.2870288265,431842.98106256244
505584.09842540516,190817.57195196341
387349.87345589703,439037.73409211065
384327.4379582798,434502.6282324083
396624.37404567865,295377.99339701567
409707.2549740518,418101.6691053012
389090.3880864534,273176.5804073231
480310.0027358219,255152.07923159085
606782.5997510976,288594.92814775446
374810.7441692706,398086.9667907652
535902.1454319956,176132.4879062944
448274.064072262,334630.799469994
525402.6016514658,190097.74318891473
429170.4492178361,516874.0880631787
513664.1430879502,175778.38982828858
541801.4145162641,185494.54695007438
468019.100189129,110139.79693696395
533070.8741439132,124947.3845252273
502986.45028734434,430303.5721099948
435406.56750101835,336805.333628933
391847.27600429603,395889.1492330835
610048.1947401008,165603.4092609905
635578.0161737564,152122.53529209812
408712.0966388165,130769.51654843308
615125.2282076245,312245.6430214095
581659.4764241687,215426.00317219057
361370.48267941846,389538.9223512481
526560.4903205703,185129.35350476718
442656.6250417077,346829.2477931057
518128.6408586646,414608.49321506335
454270.1064208123,294972.29688043735
621787.9294406029,137413.7548649412
517383.1713330655,302187.7314667207
387376.1058992615,407358.8628519638
408031.966479974,284315.4022373465
429790.6359440333,439293.32457780815
504195.1951532915,208362.60854963918
526868.4105684562,190084.75579940737
412551.63483688276,435737.2911123915
405474.6991639958,442741.8316272239
418037.91079618776,433623.6178119028
505276.1859429163,170397.95449529227
367125.1971969129,306162.3386616917
338939.34072183067,375281.500734601
621716.4272718047,308711.1248580768
390740.6969461073,405925.037086028
538883.981778305,175866.44627554948
449748.22680559184,198364.96154558152
490062.30299742735,239876.0227834321
482321.8646314445,233462.5927414428
526922.4487788256,176575.33485070232
554911.9707986389,176201.468869354
422596.20930268994,570619.5244606767
364910.7531160409,469378.5190775695
383490.65367091494,394394.42534478585
555371.9114569471,173226.87324986135
386645.14752042963,423849.88493004855
372794.97243043705,403505.26791084994
386684.220917979,407854.79669083847
430156.7066651453,514987.57906921464
533327.678705337,178263.1700522317
524508.7832623859,174615.5974264859
487463.0116135091,286320.3736353876
507457.72406957054,220426.18546050473
356745.8966977413,431390.9085618439
469687.03194991674,333099.84392859996
524005.82825958263,178860.01794365223
576817.2829174169,152915.27729017744
519611.30500584724,189060.86899467034
505534.8510933188,244690.30297594215
520342.78707142745,299506.99934968696
334683.77450636483,398823.7090440688
531731.8953583086,175299.52975571033
459786.39333680534,304098.22259532503
545231.6826021757,256923.90299578942
408454.90012620605,286494.0662554855
521100.2952764812,152998.09317698155
451079.67340979783,529896.815958059
445112.2618729854,300774.5660530545
375241.016257984,300699.376775306
534873.3557953499,183602.764588285
449613.51373043895,337828.27655603184
557950.6948593443,141933.4672538057
347733.1563181001,391618.5537816236
378545.34274571517,402448.309489586
621830.7470262983,136512.30749463485
529617.1685382808,160624.22361015322
456654.7499791766,317049.6767089056
526162.5796249004,177091.24540569895
528257.9950352438,189274.16929238156
465649.22715002444,409171.9136308748
497072.46486119705,368933.26985772076
505844.2867063185,139401.62296648536
575461.4032376687,167035.57162739924
368327.07030315,304187.51924210275
599426.1889962459,227142.72440245957
531910.8051104455,183661.4981820918
357478.7335574681,168312.66051722283
396571.3920461857,294647.0684168632
483518.20588713535,193008.68443081446
532117.0266639806,122932.5785672577
529908.1270248283,174630.55609618133
525130.652527623,178757.09124757606
340790.2544406375,556077.9065030651
435654.48961347825,555975.5521636632
617215.2227155373,167872.61802671617
446028.5333239877,110547.6337122485
500411.816003435,179454.8961483509
382726.8976682785,401204.38519725646
424183.79510046827,593861.9600319136
384340.6160601714,394946.18852991174
375451.53718702146,429538.2769278388
624971.8843285367,310434.05525964824
584550.1494024867,193177.60055638198
350101.43786876765,237957.55416255252
360772.30964844744,169269.54584516835
486012.3397041146,237616.11968125636
540810.7386807336,169934.10247704573
454157.79803037446,202988.62970580818
545074.1711518497,175325.5392221976
515679.37613743846,187938.20923072397
517271.53442717745,466095.3797091637
384216.2074005548,216588.1805424057
523259.5398699825,180039.095721706
335632.571802408,130588.00152553298
503170.7649312608,102783.7676131376
388260.0976858665,389216.97778023937
350123.91360086837,382279.4019680548
390786.75304462883,415779.6701994923
475666.57306591,260798.32212756592
488505.86519680975,122177.79545335236
451368.31961091363,341106.8898558225
526942.4904087464,176724.3671488728
522535.0022591032,179239.9847479277
370360.2620104019,406695.8694701404
283599.91375902423,121312.367224533
396265.8011870958,291962.1375180762
549995.5594742121,188361.01349869597
508579.9515369382,125533.15628215313
508977.1814851755,174442.5329793676
531538.7797492979,199391.65837973444
364109.0777698993,400422.57751756103
243837.29541004793,58112.05915642128
399033.4911604259,449985.92640620016
250077.4552502711,56359.71128982431
396553.19529521087,223409.352102847
460923.23856064695,303406.3661258812
393020.34549991257,422443.16486125113
412591.83993358753,433665.85531452554
356780.7893933859,168878.57724487415
380302.0358214779,389548.69845198235
511132.3250063816,201198.43538156233
330137.4187788635,388401.85432975803
437084.4036535773,559571.910277994
514254.0320473737,175299.44332764047
437260.75151553337,147834.88212876648
560364.4005483647,140459.63824564728
537498.0397947747,209280.61136863125
573569.5809300174,188526.08192779362
410128.7080571519,291518.5082061457
580921.6000305226,195382.37285529118
401555.78756597347,281266.7247687156
385985.8354769695,257251.49331841437
526621.6582263063,118518.62374175622
352597.3925434548,432573.7960550026
512792.1690600542,195475.0912271983
320810.96697844064,469835.9073349695
450492.20162213786,398848.0554511714
504803.25137708493,427533.95913438336
514463.13336526765,148635.56286699715
616606.0269494377,215908.0856539064
535748.0879470982,195625.3989879556
432178.396268188,423610.15880365507
523387.22499571915,105582.4995877771
453532.8015510899,408094.00974011916
464391.5666934013,100110.98347864902
430462.6066507478,430047.3869771925
407669.9985364177,285335.2861583226
392184.56200929097,394030.482717039
515060.4703579015,295480.4289896507
374447.7472911419,410845.4382574763
509194.12648576364,235757.5802333271
508909.39847495424,254401.16748405137
362615.31001366704,397803.9529024495
351038.6321413772,422571.98564098217
450960.9676262352,94192.42858796698
450621.35647527064,90490.02114256445
448510.606845471,88901.24094091353
459475.3090594655,84637.74692795286
516911.1145168311,301969.87725182524
405819.8971275565,269430.7355775623
391189.7760918176,402788.2560125585
408249.9278907219,292950.32135203294
435838.47907143855,291288.6661026291
542330.2166458827,262904.3894621685
335279.7580460011,379445.93929274
431054.6553528221,297396.9595531969
367269.4905302137,181542.18146710645
470431.7906141187,107581.12686751795
380513.06529366877,399175.6942140149
505989.78685205046,247732.0303704553
541727.6393754671,175034.5726018934
385521.273892629,438141.2668414038
385996.5382598824,350431.55949475593
385811.31507531024,400632.67943366064
576249.3063129869,166442.7401813569
382670.75249888684,401120.6025269896
336888.52316220035,390674.6736884606
506945.7098412303,249817.77683670353
407146.3933418019,95232.13251281023
552263.3595089411,156557.7816729076
534208.3507823154,181508.98389574606
422858.0301023249,303725.1537952629
532274.7867817734,187815.09673414333
424440.1228509716,424473.6947437946
535226.1186225268,194532.51947908587
433745.72312480933,290935.6722728873
404732.4401840035,268288.24059120397
630771.759483359,144252.35183637778
411508.06677418004,131915.09029907483
355319.2357213638,380608.90460334584
617487.5689518442,310633.0460585187
322856.18807685655,127121.34998620371
599797.4625335325,140406.79681488703
405628.71067137783,442465.7848582204
384767.1223873859,216280.20275060652
286472.04527347634,50929.00751374135
563104.3600043323,319959.75555672316
535994.256029652,163188.83136978204
404665.0891908703,93712.47746734304
509412.1857908197,429603.06467752054
442669.23722330394,112412.43066801404
555828.0589078986,364146.5048787009
389102.11019175505,343891.36312836636
394853.20171424537,407306.95497221604
529631.957902025,161576.97815908777
453266.071311925,345514.33220887627
507182.29277599766,300895.8608932742
385155.62632473506,348953.67470469227
503682.26638547005,205739.82934288663
535298.3851483396,180678.92770248232
391125.64398301934,415363.9664462973
423049.0586446984,564126.484444903
379377.25760552177,252755.5763781143
387738.65161664266,253899.86570443166
525613.3304585846,192617.81247884658
382680.7700439968,387480.2452599384
514839.4540769843,305810.2807933243
546767.9517676686,188060.03813647327
527216.1901725421,404414.5264857352
392137.56195669016,396683.09637482546
480680.55397693504,353300.54277338105
521533.23417053337,410257.9753607395
389344.00042992714,374904.6706260228
298268.3569534414,97430.63488877378
546805.9782075952,170285.14328129851
540713.0579035154,350131.11041045707
421835.7153015815,423549.06503814005
535464.3519516353,194885.28545462852
306315.4546036455,112959.14160170083
530851.9809106648,176836.2832911755
523575.79046589223,196792.9578550306
449150.6114998498,336220.46333399863
417673.1352695769,184355.09302283212
376025.6097415125,394954.2835840664
532735.7374236849,174833.61432324682
477319.33958211483,260762.36000003119
441422.3927948443,389691.1963654429
403206.5500465033,297041.89962846774
590672.7132317655,162997.30353631178
385834.9933211983,219447.81831534958
471126.4451762135,176412.105132751
528979.1682276626,194350.24492952897
414014.25126664527,278566.0865798571
544607.5375483589,375637.9899854117
632657.2986435641,157016.83616012227
202826.43968296106,52909.49487230036
289530.59503079316,65260.33473542382
567652.0669464901,246320.37802768208
418882.87178080634,318665.2666560792
590539.5713618476,162876.1087262691
553990.7978417438,238205.25925316877
550421.4947914622,177309.35166490864
448342.5653286904,383219.95922929066
517220.73205610143,260848.02800301777
417608.801911181,276240.3158971113
366574.63694464025,153663.96284287897
509449.70267364173,164810.5949678528
517220.73205610143,260848.02800301777
375060.8338179823,361044.31239985506
513328.1538344818,176678.23275281652
539267.8578776226,200947.57425953174
440093.3842071564,432517.1218882019
424000.9246475026,568294.0333416155
564202.8439118072,166697.65704576013
424058.9175184683,568806.9737648993
392002.1898442269,223185.45681139448
502334.79943133594,367654.94725652
437746.4011084497,330040.151465512
457067.30945085076,339952.87878948107
400929.57736396574,94093.41176245405
546376.8801791103,175220.6479727566
250171.52201432385,53521.53328835362
637918.6141461062,165305.9869080317
207585.8299744072,65793.04197098062
181789.09653417527,61760.42018688677
557976.5481443361,181800.8875704669
400848.356061565,154073.47612016456
414064.7555037177,131232.23391770574
426308.1116937311,427529.6687804968
434608.0913597235,421495.3515448574
370974.1726200049,406984.8511119648
536414.1486089079,206562.93016243295
519303.9036199045,299703.9651463275
360240.16593391827,225277.096125837
578325.291559258,109646.27766666649
438936.56717799895,145355.1425872856
339777.17560589034,394934.1869614669
330783.3971598428,388721.7125170925
536171.2867440272,190034.81865472498
424198.11366248433,325887.5676270456
616563.8824236552,263182.56938019226
527326.1085389702,191621.99643992266
358545.59150382713,396321.0117410576
539855.8672141768,172384.915136202
389255.9587239064,393560.55418278766
389998.8064028563,404751.16201316594
566470.2726014509,220687.27838309685
586835.8984913288,187378.24602069502
590352.4737075043,186205.4219101534
472651.2890650381,172727.54115692026
441641.80593013926,539610.5282816011
618691.6714100905,241860.12443982135
488599.4413180975,238622.22955374885
559359.5319837175,145296.03325378595
580570.801967315,165847.72976673255
425693.69671038527,301525.3943825712
386628.4741252274,343439.4297708468
427773.9938214981,419289.6298206783
544204.3626848748,169730.2457453835
616655.2767243339,167167.79833939008
542298.6166233551,166862.47302382445
545253.1884554026,170970.05116059276
482999.7620833357,237032.1049405951
404015.65036214,244554.98407876323
498838.65509678033,259231.58717013948
504518.90873969265,263300.12813800963
489767.52266248275,335293.74275656964
468787.46009738167,248160.846024435
445523.03669486183,340973.8322486376
434647.7189822267,559605.9484303993
468787.4908860179,248672.73956020374
511357.5826708387,388757.5296258631
293847.01123251976,73441.46796721272
246304.02301598524,54983.33486619932
429676.646240065,454263.52383229276
379065.2072094883,391331.74324728455
550813.5627370132,155887.7924903337
633310.2260392673,157877.85782431762
522768.5776901904,178531.24538445385
289784.54779195355,65355.34121068203
422128.98919623095,268945.9634024618
564151.1845057288,320775.6728768569
541682.6949756729,165397.6818582897
387460.23640394723,378520.2612401496
374921.58030647674,163806.2239420223
500418.8129453076,178819.96970136918
510623.4925794075,177776.18062914762
163729.39028809627,40217.8182322137
429741.408234051,509955.9536227493
352637.0657368724,494330.56593303836
509792.6108576369,169653.06580638688
485310.82358123374,309145.8611871357
521466.18402568804,161975.95915462673
570654.3924633786,321949.5909479662
497429.9787521366,220748.11116741406
517121.37386664737,249051.8861846433
478757.3478706675,250451.01865307573
391525.82242018596,342287.52810082934
506379.75711404614,250861.66920922924
523929.719026836,200694.55690818373
544475.1690786105,197113.0562557099
253204.17757317724,56890.16799402062
252380.2770804094,52712.67979755302
502851.2771523948,235066.5045142285
275741.28411382076,69848.7887380521
251481.37869309774,53625.55011533029
276284.19743386505,70969.60686048714
601801.120766536,161654.33653748772
634344.0520932826,169974.43405791844
193385.62750071925,45520.30100522449
242224.51934212862,58229.98105214501
551766.3188770977,184279.48316696502
579718.6649722462,187356.72095981822
382640.4277686966,215715.25968658185
576869.0209657622,188113.69601771754
577123.2365299928,155851.9231243501
576930.2580324449,155940.8633623798
601609.3840817321,145579.33070722033
631170.438876437,169518.5040203157
637957.6196240528,168032.73947030422
537823.1725079311,167459.47770969674
452563.3119300536,273635.62676961254
400139.00786233647,282084.6247103076
426581.7408202,331972.8825136679
575367.4404270865,166090.7775595227
556656.7232799586,186615.2726791721
291586.302693287,65883.30806944342
413444.7473128909,424146.94608745474
506860.89478254446,195195.11062950187
524221.57014134317,233727.71987768204
516745.58783488837,209414.48424955702
559457.9802485846,272834.24239513295
300549.1423897949,81836.46517563914
445526.7242451632,425243.9828686997
166708.98206334078,41902.55601948223
517974.63095192687,171038.89797505265
399749.96500506956,296237.9293858452
462921.41629583406,451143.0281554584
396001.89599143574,283781.0444627358
530318.0751624531,163915.7671185772
388936.5774638861,220197.80872993654
490277.46827389137,334249.8316946995
462450.9466495412,342465.7891779702
458025.51473048143,335987.47231838515
486632.0277703242,299246.8764218874
507830.81010911113,183244.47413584572
390716.54909303907,174322.07732514106
443174.0550771542,425665.9636700447
257448.6245124335,51638.8486550916
474696.040511813,171522.6818079583
298454.364560527,96488.82817720008
308061.0686533849,127461.28342442834
483584.10126257304,131779.3260172607
344315.67910474015,365476.67263601016
282584.31614253006,100538.24145157114
287968.8091923025,60135.987090595154
505449.0068696078,222980.89933169668
423709.67549782293,94672.44442720359
527591.8859097649,297662.2118721257
448919.2493640493,113719.37178500553
527670.2793912055,195626.1526950145
573901.5905577801,166485.72095261439
553074.1694035912,186181.28976966138
398206.6256478633,451991.6726836201
532902.7330778658,174305.5718674127
496711.23763574864,426727.99862174457
541940.5746682899,182265.77856215613
464784.2641496668,399922.290721164
419644.0058804038,421206.3140227778
462035.73810646037,397204.38906446745
553963.7327412666,261045.5720056417
527445.1959440014,169142.1406087962
426171.6843016847,550729.117154797
385148.61375077756,345443.17499285535
542418.5842122908,169810.21155562258
511652.3162167716,185583.26245113404
486443.51537932723,179448.90733150695
414976.7328810129,115361.032530717
546671.0234742197,176642.3595283692
519531.9039738179,298671.10218739475
348584.87442592124,168894.62071967951
485493.6290012424,191849.40009921888
499749.80747608596,190983.54626541218
574229.6526349012,155270.9998898928
479499.2999638712,470643.74961502885
585070.9756165023,223360.11893807637
347563.2297801453,460680.58130064746
351123.2705505652,529611.3544095998
445889.6635168216,164778.40042965347
567810.1293721916,196365.57847725681
514564.0014055602,185150.26901423268
348271.89248935075,461556.3724951324
543926.148983122,184874.6254011165
344471.5928933967,390883.65634458326
577457.8157171538,245585.51586844894
350554.3289409872,239945.37578500883
402446.49610595166,229716.70845025458
491087.75701835536,224230.7077221286
383219.3316096094,216463.1882627451
505902.06865377445,183214.52455630945
485526.5933411912,191693.45412502094
402237.01627874665,297898.452388673
548099.5026600361,249825.88675953046
553108.9258881959,237805.35596098477
411574.50788721204,295289.0846462784
330297.38648833986,388664.852526868
484428.75496264396,186461.07647207577
627388.5142685379,264094.485156833
310743.26558458287,528629.0327056412
524063.642092024,164603.5872106314
406857.75563557545,263581.3964772608
407726.4488126629,428839.4125155854
528902.255400532,162672.9943283109
494627.7600938852,366871.010382883
488235.01846519636,251442.5420485959
524944.7533707571,165360.59405322117
527419.4348749897,165041.62232380296
528820.286095731,165009.70315874962
527006.4736787796,165925.6178688745
526434.5671282476,165773.56441929046
354658.1985642983,430263.08099237375
371018.79297171196,237192.68671509816
340094.21929379867,367052.47617419495
459308.4719714948,305218.11963050644
489012.27780295204,162013.90449013165
508519.5381570471,230634.0158917526
506243.1074078056,172311.81270401675
428218.5727026791,515442.23771241505
364237.9986390334,133189.73920795933
342689.64628663997,147595.06522116764
489982.8523398652,236655.21373918722
481529.9135565501,236377.24681983172
481091.0659895968,213443.85555114207
482561.9184374862,213334.88782536134
566752.6096908586,143836.30170824632
401389.4916284565,95046.29601124453
482114.22078394133,235001.47963969264
569774.0716784238,184463.54449210543
570664.6894147396,205372.83007646032
346502.0846838978,175347.82346375665
501446.5384832563,203826.0571391788
488195.2572411892,193113.22953228292
420048.8277449253,192098.14430123253
580578.7735458197,166805.65805879195
515643.9237563142,126731.61793924862
515643.9237563142,126731.61793924862
255074.7110238217,134172.23679124523
586951.8716798492,192127.79673324933
145807.63254710427,31465.738822257583
383932.2618751785,205337.49643537524
562166.900968083,194075.85187488282
470254.95894809335,339653.0698298194
169721.63611297833,41664.594709759345
528170.350627696,173408.67559699714
482609.8986655726,213544.90767446248
405729.25501344743,296121.935460169
484794.88393296476,146331.67021383427
478354.53250940825,177485.02346448856
291942.31724388467,55295.494461609866
357962.78894191375,418467.4289933631
353853.35332519514,116470.63446461063
330247.35555945226,392289.38142625155
429359.32174336305,453271.34937461687
367403.60274999775,427482.42021921824
502760.3965141985,197180.87697420974
326067.4607860534,524308.8449972938
571716.769314344,204676.25472422945
412231.63595023437,447244.91155234724
429647.3105206838,264774.7656488148
413713.2168638851,296015.01249825675
423935.0223880061,276480.33546721103
406905.49887780624,183097.1814927793
348753.92975571845,137101.28926763264
525165.7419122761,166258.50755478715
545630.1919490872,164474.84670915606
328450.4765797426,136526.21846188648
603147.6865995508,242385.57391516923
519788.2839659944,196527.04482213402
408262.99686353054,276738.271533672
394970.77333778056,247510.5649711133
332179.09542667604,109598.4034383097
486273.74348856526,238592.21288184501
462994.5347541589,303845.36601362756
545430.8318451284,261537.5415220997
547509.8351805878,179799.15722081246
424445.47383715713,403052.54327368544
529408.4407083665,105340.56780846865
535264.365187998,194992.20210819814
429693.3421346023,333407.6600801607
512068.4415256659,401451.03032385214
400713.68300844723,342742.51856111805
416720.3073829483,434416.8147154575
375357.69259481836,394861.26436203596
546370.8939404085,208662.69038159453
622363.1802983936,245978.27884417563
376490.39640857297,147981.0739936746
427590.5414800736,551273.0245474963
418117.72657432687,347244.99897951103
512148.1686368737,214811.8580699495
516934.26492577966,283525.8679522889
530987.5676522651,407560.2543426461
487351.0061921292,277385.5094010175
416347.3036361489,185179.90714421478
416145.3324139342,184966.6788284522
383130.326824031,214491.38006470219
372052.63615301554,251690.0343342555
419966.4929029903,287531.09173893614
427454.4704831578,514160.2264876721
415088.16764799546,265451.5797691893
518995.12278596265,260733.49526640994
502657.4665218523,438575.62434991193
410380.38044398633,94649.36968824596
376394.3582300926,446080.27972289873
396437.6514236821,220620.69952353515
437749.7082709675,418007.8393953559
488166.4179261485,412487.69281600445
