input_row,standard_postcode,TOT_PERS1115jul,OCC_HH1115jul,X_BNG1115jul,Y_BNG1115jul,input_postcode 
6721,S44 6DE ,46.0,20.0,447578,370599,S44 6DE
6722,S33 9JB ,41.0,18.0,417260,381281,S33 9JB
6724,S42 7JJ ,32.0,12.0,431574,371887,S42 7JJ
6725,DE4 4HB ,88.0,37.0,423224,354221,DE4 4HB
6726,DE723EG ,41.0,17.0,446381,333479,DE72 3EG
6727,S43 1HR ,54.0,28.0,440698,373895,S43 1HR
6728,SK179AE ,64.0,29.0,404623,372909,SK17 9AE
6729,SK179DR ,48.0,18.0,405893,372645,SK17 9DR
6731,SK179LP ,18.0,8.0,406245,371801,SK17 9LP
6732,SK239UZ ,37.0,15.0,403983,378227,SK23 9UZ
6733,SK237NJ ,3.0,2.0,402332,382175,SK23 7NJ
6734,SK236DR ,65.0,23.0,404945,382539,SK23 6DR
6735,S45 9QD ,66.0,30.0,438446,363683,S45 9QD
6736,S43 4BS ,189.0,93.0,449421,375186,S43 4BS
6737,S43 4DB ,20.0,8.0,449229,375286,S43 4DB
6738,DE4 5DF ,21.0,9.0,435087,354211,DE4 5DF
6739,S32 3XA ,30.0,14.0,424604,374497,S32 3XA
6740,DE4 5JP ,9.0,4.0,432278,357018,DE4 5JP
6741,DE6 5JY ,42.0,15.0,412202,333967,DE6 5JY
6742,DE723NH ,25.0,11.0,444286,333369,DE72 3NH
6743,S18 1RY ,65.0,24.0,435413,378168,S18 1RY
6744,S18 1RY ,65.0,24.0,435413,378168,S18 1RY
6745,S18 8YB ,74.0,41.0,433488,378826,S18 8YB
6746,S21 4BE ,65.0,29.0,441853,378664,S21 4BE
6747,S21 5RS ,44.0,18.0,440365,379117,S21 5RS
6748,S21 3UR ,87.0,34.0,444486,377888,S21 3UR
6749,S12 3XR ,112.0,51.0,440281,381613,S12 3XR
6750,DE656HP ,64.0,31.0,426738,328057,DE65 6HP
6751,S80 4JD ,6.0,2.0,452333,374268,S80 4JD
6752,DE656NB ,17.0,6.0,426848,331617,DE65 6NB
6753,S32 2HS ,32.0,14.0,424205,377914,S32 2HS
6754,DE656AR ,59.0,22.0,430934,329820,DE65 6AR
6755,SK131EQ ,2.0,1.0,402918,396228,SK13 1EQ
6756,S42 5EP ,14.0,8.0,440617,366763,S42 5EP
6757,SK222HB ,89.0,37.0,403276,387298,SK22 2HB
6758,NG164GL ,56.0,18.0,444449,347674,NG16 4GL
6759,DE757HJ ,118.0,62.0,444629,346285,DE75 7HJ
6760,NG164FZ ,107.0,43.0,444073,347502,NG16 4FZ
6761,DE757HS ,186.0,76.0,444285,346120,DE75 7HS
6762,DE757NF ,56.0,24.0,444131,345892,DE75 7NF
6763,DE757BZ ,60.0,41.0,443513,345664,DE75 7BZ
6765,S18 7WP ,2.0,1.0,431811,377625,S18 7WP
6766,S33 6ZF ,117.0,51.0,417148,383853,S33 6ZF
6767,DE7 6AT ,43.0,24.0,439622,344860,DE7 6AT
6769,DE7 8RR ,34.0,15.0,446288,344080,DE7 8RR
6770,DE7 8RR ,34.0,15.0,446288,344080,DE7 8RR
6771,DE7 8DX ,32.0,16.0,446333,342811,DE7 8DX
6772,DE7 4DB ,34.0,15.0,446787,340222,DE7 4DB
6773,DE7 5PA ,31.0,9.0,447155,341091,DE7 5PA
6774,DE7 4LT ,13.0,4.0,446838,340801,DE7 4LT
6775,DE7 8LQ ,8.0,2.0,446348,343028,DE7 8LQ
6776,DE560LA ,14.0,7.0,438014,345915,DE56 0LA
6777,DE560LA ,14.0,7.0,438014,345915,DE56 0LA
6778,S21 2EA ,69.0,24.0,446297,381318,S21 2EA
6779,S21 2DX ,61.0,26.0,446312,381271,S21 2DX
6780,DE215AB ,60.0,22.0,436446,341625,DE21 5AB
6781,NG104BQ ,65.0,29.0,447820,334375,NG10 4BQ
6782,NG104BJ ,16.0,6.0,447987,333971,NG10 4BJ
6784,NG104JG ,29.0,12.0,448063,335218,NG10 4JG
6785,DE6 2FF ,141.0,57.0,413517,337961,DE6 2FF
6786,DE4 2QB ,113.0,53.0,428331,362418,DE4 2QB
6787,DE4 5FG ,65.0,24.0,432311,359870,DE4 5FG
6790,DE7 6DF ,81.0,37.0,439327,341542,DE7 6DF
6791,DE556HH ,74.0,29.0,441137,360111,DE55 6HH
6792,SK224AY ,9.0,4.0,399987,385773,SK22 4AY
6793,SK223AP ,84.0,38.0,398289,385669,SK22 3AP
6794,SK223JS ,47.0,24.0,399509,384638,SK22 3JS
6795,SK221AT ,6.0,1.0,401216,386998,SK22 1AT
6796,DE723HF ,106.0,48.0,441747,334874,DE72 3HF
6797,DE126LU ,156.0,52.0,429826,315701,DE12 6LU
6798,DE6 1QJ ,66.0,29.0,418616,354445,DE6 1QJ
6800,S45 8DB ,93.0,44.0,441908,363263,S45 8DB
6801,NG166NB ,29.0,10.0,445682,355310,NG16 6NB
6802,NG166NA ,7.0,2.0,445690,355134,NG16 6NA
6804,NG197PG ,3.0,1.0,450005,364731,NG19 7PG
6805,DE5 3PN ,23.0,8.0,439691,349838,DE5 3PN
6806,DE5 3RY ,68.0,12.0,439476,349738,DE5 3RY
6807,DE5 8NE ,70.0,34.0,438542,348475,DE5 8NE
6808,NG105JD ,82.0,28.0,447659,336541,NG10 5JD
6809,S44 6TH ,31.0,14.0,449649,368861,S44 6TH
6810,NG209RD ,4.0,2.0,452260,369213,NG20 9RD
6811,S44 6UN ,66.0,28.0,447537,368435,S44 6UN
6812,NG209AD ,66.0,25.0,452574,368646,NG20 9AD
6813,DE556BH ,34.0,16.0,440169,358261,DE55 6BH
6814,DE556JY ,215.0,86.0,441200,359558,DE55 6JY
6815,DE552BS ,153.0,63.0,444115,357028,DE55 2BS
6816,DE552DA ,119.0,57.0,444621,356690,DE55 2DA
6817,DE552JB ,88.0,37.0,444189,356460,DE55 2JB
6818,DE557NJ ,85.0,42.0,437843,355561,DE55 7NJ
6819,S43 3XE ,133.0,46.0,442940,374306,S43 3XE
6820,S43 3JJ ,81.0,29.0,443139,374396,S43 3JJ
6821,S44 5HD ,17.0,5.0,444065,372499,S44 5HD
6822,DE6 5HZ ,25.0,12.0,416070,331933,DE6 5HZ
6823,S44 5BZ ,61.0,23.0,442695,371163,S44 5BZ
6824,DE119EY ,39.0,26.0,429435,318985,DE11 9EY
6825,DE110TR ,43.0,19.0,428322,320879,DE11 0TR
6826,DE110TJ ,89.0,35.0,428542,321158,DE11 0TJ
6827,DE159TJ ,92.0,47.0,426733,320044,DE15 9TJ
6828,DE555PB ,13.0,6.0,443564,360212,DE55 5PB
6829,DE555PP ,62.0,37.0,444248,361028,DE55 5PP
6830,S42 6DY ,70.0,25.0,439406,366124,S42 6DY
6831,S18 4AB ,49.0,19.0,437198,377319,S18 4AB
6832,S18 4AL ,62.0,25.0,437669,377428,S18 4AL
6833,S42 7DU ,49.0,21.0,434231,369871,S42 7DU
6834,DE556DQ ,48.0,22.0,437129,357761,DE55 6DQ
6835,SK237HX ,84.0,41.0,401071,380870,SK23 7HX
6836,SK237PQ ,40.0,18.0,400878,383455,SK23 7PQ
6837,S80 4NR ,61.0,26.0,453057,376201,S80 4NR
6838,S80 4UT ,9.0,4.0,454061,376491,S80 4UT
6839,S42 6TD ,50.0,18.0,437393,367124,S42 6TD
6840,DE4 4FD ,98.0,42.0,429148,354008,DE4 4FD
6842,DE4 4LQ ,53.0,25.0,427755,355841,DE4 4LQ
6843,DE117EA ,77.0,39.0,431713,318951,DE11 7EA
6844,SK178AJ ,43.0,14.0,408762,376434,SK17 8AJ
6845,S41 8TD ,17.0,11.0,437825,373878,S41 8TD
6846,S40 2EU ,98.0,54.0,438272,369178,S40 2EU
6847,S40 2EN ,96.0,43.0,438364,369969,S40 2EN
6849,S41 0LY ,22.0,8.0,439777,369043,S41 0LY
6850,S41 0PE ,81.0,32.0,439298,369502,S41 0PE
6851,S41 0DF ,53.0,22.0,439893,370848,S41 0DF
6852,S41 8AZ ,115.0,44.0,437470,372744,S41 8AZ
6854,S41 7QE ,72.0,35.0,438175,371916,S41 7QE
6856,NG208JX ,37.0,22.0,452185,368146,NG20 8JX
6857,S40 4NP ,93.0,33.0,436726,371911,S40 4NP
6858,S40 3NW ,58.0,26.0,435877,370726,S40 3NW
6859,DE7 4GZ ,97.0,38.0,445891,339819,DE7 4GZ
6860,DE556GG ,51.0,23.0,439146,359822,DE55 6GG
6861,DE117LA ,31.0,14.0,430985,320408,DE11 7LA
6862,DE6 1EJ ,62.0,28.0,418327,346983,DE6 1EJ
6863,DE655EQ ,75.0,43.0,421405,330028,DE65 5EQ
6864,S18 2LR ,64.0,26.0,435962,378891,S18 2LR
6865,DE7 4NH ,22.0,11.0,445635,340452,DE7 4NH
6866,NG208JX ,37.0,22.0,452185,368146,NG20 8JX
6867,S18 2ED ,58.0,26.0,436390,379226,S18 2ED
6868,DE6 1NB ,47.0,19.0,418047,345040,DE6 1NB
6869,DE557FF ,109.0,50.0,441292,356108,DE55 7FF
6870,DE723HF ,106.0,48.0,441747,334874,DE72 3HF
6872,S40 4NP ,93.0,33.0,436726,371911,S40 4NP
6873,SK131PN ,141.0,61.0,401794,395955,SK13 1PN
6875,DE110EG ,45.0,25.0,429643,320568,DE11 0EG
6876,S18 2HB ,86.0,35.0,435556,379167,S18 2HB
6878,S18 2EP ,106.0,57.0,436260,378784,S18 2EP
6879,SK177PQ ,37.0,14.0,406758,373604,SK17 7PQ
6880,DE656DN ,141.0,54.0,430128,328426,DE65 6DN
6881,DE655GH ,58.0,21.0,424708,330564,DE65 5GH
6882,DE5 9TD ,135.0,59.0,441196,349481,DE5 9TD
6883,S43 3BW ,57.0,7.0,444949,375106,S43 3BW
6884,SK136NN ,52.0,20.0,402154,393641,SK13 6NN
6885,DE7 5DR ,45.0,21.0,447283,341510,DE7 5DR
6886,DE7 5JH ,34.0,16.0,446802,342117,DE7 5JH
6887,DE5 3SE ,124.0,61.0,439529,350932,DE5 3SE
6888,DE223QB ,24.0,11.0,434751,335849,DE22 3QB
6889,DE236NL ,61.0,19.0,434517,334466,DE23 6NL
6890,DE238PN ,77.0,29.0,435469,334073,DE23 8PN
6891,DE238FQ ,21.0,15.0,435786,334980,DE23 8FQ
6892,DE249HG ,34.0,11.0,434947,332092,DE24 9HG
6893,DE224BS ,58.0,23.0,432674,336563,DE22 4BS
6894,DE224BS ,58.0,23.0,432674,336563,DE22 4BS
6895,DE248UY ,15.0,6.0,437467,334206,DE24 8UY
6896,DE221HL ,41.0,15.0,434280,337422,DE22 1HL
6897,DE222HE ,32.0,11.0,434129,339864,DE22 2HE
6898,DE222GL ,29.0,9.0,434281,339627,DE22 2GL
6899,DE240PU ,80.0,15.0,439124,333173,DE24 0PU
6900,DE240PU ,80.0,15.0,439124,333173,DE24 0PU
6901,DE249EJ ,113.0,39.0,437133,331585,DE24 9EJ
6902,DE214LY ,79.0,28.0,438294,337612,DE21 4LY
6903,DE216WL ,120.0,44.0,438763,336249,DE21 6WL
6904,DE216TZ ,106.0,29.0,438302,335850,DE21 6TZ
6906,DE233ES ,22.0,7.0,432785,333663,DE23 3ES
6907,DE231GA ,86.0,25.0,433587,332794,DE23 1GA
6910,DE3 9HE ,43.0,25.0,431230,335375,DE3 9HE
6912,DE217PH ,81.0,32.0,440923,335104,DE21 7PH
6913,DE217AB ,73.0,28.0,439669,336319,DE21 7AB
6914,DE216LF ,89.0,35.0,438628,337056,DE21 6LF
6915,DE3 0QE ,123.0,49.0,430228,335031,DE3 0QE
6916,DE240DD ,53.0,22.0,438314,332480,DE24 0DD
6917,DE240GZ ,62.0,27.0,438485,332691,DE24 0GZ
6919,DE243HF ,47.0,21.0,434524,330599,DE24 3HF
6920,S40 4RL ,20.0,8.0,435720,372292,S40 4RL
6921,DE562AL ,42.0,18.0,436850,350586,DE56 2AL
6923,S41 8EY ,62.0,30.0,436988,373551,S41 8EY
6925,DE243BW ,109.0,37.0,433592,330825,DE24 3BW
6926,NG208BQ ,93.0,38.0,452365,367111,NG20 8BQ
6927,DE561DR ,74.0,32.0,434696,347893,DE56 1DR
6928,DE562GN ,66.0,31.0,434904,351116,DE56 2GN
6929,DE561HA ,98.0,47.0,436073,347916,DE56 1HA
6930,DE560QH ,38.0,20.0,434798,345237,DE56 0QH
6931,DE561SH ,41.0,16.0,435711,346785,DE56 1SH
6934,NG209HB ,7.0,3.0,453284,371130,NG20 9HB
6935,S43 2JG ,69.0,30.0,441506,374033,S43 2JG
6936,DE6 1AS ,154.0,66.0,417229,346117,DE6 1AS
6937,DE451BX ,16.0,9.0,421772,368610,DE45 1BX
6938,S18 7TA ,27.0,10.0,434171,375125,S18 7TA
6939,DE737HA ,140.0,57.0,434977,328570,DE73 7HA
6940,DE451RZ ,84.0,38.0,425410,372443,DE45 1RZ
6941,S44 6XH ,144.0,58.0,448138,370609,S44 6XH
6942,DE6 1PG ,100.0,40.0,422371,345998,DE6 1PG
6943,S33 9HJ ,80.0,41.0,417464,381070,S33 9HJ
6944,DE6 3BY ,31.0,11.0,425486,341818,DE6 3BY
6945,DE215LA ,82.0,34.0,437213,339890,DE21 5LA
6946,SK177NA ,15.0,12.0,407081,373639,SK17 7NA
6947,S33 8WE ,21.0,7.0,415068,382905,S33 8WE
6948,SK178BJ ,28.0,7.0,407707,378105,SK17 8BJ
6949,DE6 2GJ ,95.0,39.0,416702,345009,DE6 2GJ
6950,DE128HE ,36.0,13.0,424545,315347,DE12 8HE
6951,S33 7ZD ,50.0,23.0,412260,386016,S33 7ZD
6952,S80 4HY ,2.0,1.0,452288,374410,S80 4HY
6953,DE4 2BW ,86.0,37.0,422307,360953,DE4 2BW
6954,S32 5QH ,53.0,26.0,421796,376357,S32 5QH
6955,SK137BS ,56.0,26.0,403127,394558,SK13 7BS
6956,SK138EF ,9.0,3.0,402847,393822,SK13 8EF
6957,SK178RG ,42.0,18.0,417828,377829,SK17 8RG
6958,DE4 2ED ,5.0,3.0,425701,365766,DE4 2ED
6959,SK170BS ,75.0,25.0,409019,367188,SK17 0BS
6960,SK170DQ ,30.0,19.0,415697,359350,SK17 0DQ
6961,SK170AS ,16.0,9.0,413033,360465,SK17 0AS
6962,DE117ES ,54.0,23.0,432617,320908,DE11 7ES
6963,DE757GQ ,66.0,30.0,442940,346208,DE75 7GQ
6964,NG164DT ,101.0,38.0,444666,347052,NG16 4DT
6965,DE757RT ,10.0,6.0,441980,347490,DE75 7RT
6966,DE757EQ ,124.0,48.0,443661,345897,DE75 7EQ
6967,DE215BR ,59.0,28.0,437653,344518,DE21 5BR
6968,DE6 3FS ,57.0,27.0,425568,347162,DE6 3FS
6969,DE6 3LD ,42.0,19.0,426803,350157,DE6 3LD
6970,DE6 4LQ ,50.0,24.0,428936,338240,DE6 4LQ
6971,DE6 1JJ ,31.0,12.0,421092,350504,DE6 1JJ
6972,DE6 3DR ,85.0,36.0,421875,337639,DE6 3DR
6973,DE7 6BT ,28.0,14.0,443467,343037,DE7 6BT
6974,DE4 3RG ,54.0,30.0,429449,356729,DE4 3RG
6975,DE4 3PW ,43.0,17.0,429398,357816,DE4 3PW
6976,DE4 2JT ,15.0,5.0,426857,361494,DE4 2JT
6977,DE451JH ,82.0,37.0,415191,366491,DE45 1JH
6978,DE128BZ ,22.0,10.0,428644,312866,DE12 8BZ
6979,DE6 2EG ,34.0,15.0,413181,341222,DE6 2EG
6980,DE6 5BJ ,71.0,33.0,425085,338097,DE6 5BJ
6981,DE6 1LW ,82.0,38.0,419977,343774,DE6 1LW
6982,SK178EG ,35.0,13.0,411190,379361,SK17 8EG
6983,DE5 3BD ,145.0,59.0,440544,350531,DE5 3BD
6984,DE723SU ,118.0,51.0,446524,335908,DE72 3SU
6985,DE128JW ,103.0,42.0,424455,316702,DE12 8JW
6986,DE7 6EF ,73.0,30.0,440771,344524,DE7 6EF
6987,DE7 6FB ,164.0,67.0,441974,340573,DE7 6FB
6988,DE7 6FS ,98.0,41.0,441660,342229,DE7 6FS
6989,DE4 2LX ,96.0,45.0,424139,364302,DE4 2LX
6990,S43 3DA ,34.0,16.0,445109,374462,S43 3DA
6991,S32 4TL ,75.0,39.0,422881,375420,S32 4TL
6992,DE556FH ,30.0,16.0,436896,361403,DE55 6FH
6993,DE119NP ,132.0,55.0,429625,318287,DE11 9NP
6994,DE128NL ,77.0,34.0,421822,317909,DE12 8NL
6995,DE6 4PL ,60.0,25.0,428443,343119,DE6 4PL
6996,DE4 2DH ,104.0,46.0,424208,360612,DE4 2DH
6997,DE4 4FG ,133.0,55.0,428824,354168,DE4 4FG
6998,DE117EA ,77.0,39.0,431713,318951,DE11 7EA
6999,DE4 5EF ,36.0,17.0,433652,354289,DE4 5EF
7000,DE4 5DG ,69.0,26.0,435030,354378,DE4 5DG
7001,SK137RD ,43.0,18.0,403729,394436,SK13 7RD
7002,SK132DR ,62.0,28.0,401933,395923,SK13 2DR
7003,DE451FR ,85.0,27.0,421575,367792,DE45 1FR
7004,DE655AS ,77.0,25.0,420712,333608,DE65 5AS
7005,SK237DL ,44.0,19.0,400772,380672,SK23 7DL
7006,DE236WR ,30.0,17.0,434928,335004,DE23 6WR
7007,DE561GY ,120.0,52.0,435555,348220,DE56 1GY
7008,S44 5BD ,41.0,16.0,440866,371214,S44 5BD
7009,SK135ET ,73.0,30.0,400282,393082,SK13 5ET
7010,DE4 4DE ,107.0,46.0,425137,353449,DE4 4DE
7011,DE562FQ ,59.0,32.0,435631,352951,DE56 2FQ
7012,DE5 8PH ,116.0,44.0,439680,346436,DE5 8PH
7013,S21 4AU ,9.0,5.0,442878,379656,S21 4AU
7014,DE6 1LD ,84.0,38.0,417381,350114,DE6 1LD
7015,SK136NX ,12.0,6.0,402137,394294,SK13 6NX
7016,S32 1BZ ,15.0,8.0,423400,381712,S32 1BZ
7017,SK178QU ,79.0,33.0,416419,375245,SK17 8QU
7018,DE451TZ ,53.0,25.0,419866,371815,DE45 1TZ
7019,DE4 2AE ,89.0,39.0,428054,358170,DE4 2AE
7020,DE150SF ,24.0,9.0,428087,325654,DE15 0SF
7021,DE451UF ,53.0,26.0,424091,370929,DE45 1UF
7022,SK179TW ,44.0,14.0,413880,371161,SK17 9TW
7023,SK178NE ,18.0,6.0,415322,375853,SK17 8NE
7024,DE722HX ,43.0,18.0,440552,328060,DE72 2HX
7025,SK177AN ,24.0,9.0,406063,374027,SK17 7AN
7027,SK137RJ ,9.0,6.0,403816,394824,SK13 7RJ
7028,SK138NE ,95.0,46.0,403548,393705,SK13 8NE
7030,DE7 4LF ,6.0,5.0,446338,341058,DE7 4LF
7031,SK223BL ,59.0,21.0,399889,385487,SK22 3BL
7032,DE562JD ,3.0,1.0,434846,348281,DE56 2JD
7033,DE557EN ,60.0,26.0,441343,356150,DE55 7EN
7034,SK136JH ,73.0,30.0,400973,394127,SK13 6JH
7035,S18 8ZQ ,104.0,47.0,433769,378420,S18 8ZQ
7037,DE221AU ,2.0,1.0,434582,337895,DE22 1AU
7038,DE217LL ,121.0,50.0,439810,336082,DE21 7LL
7039,DE236FZ ,40.0,20.0,433177,334285,DE23 6FZ
7040,DE238FQ ,21.0,15.0,435786,334980,DE23 8FQ
7041,SK131LY ,17.0,5.0,401648,396997,SK13 1LY
7042,DE451WN ,61.0,21.0,421339,364493,DE45 1WN
7043,DE236SB ,68.0,33.0,435031,335275,DE23 6SB
7044,DE216NU ,13.0,7.0,437845,336787,DE21 6NU
7051,DE552ER ,173.0,74.0,444788,356145,DE55 2ER
7053,DE555LZ ,29.0,12.0,442729,360344,DE55 5LZ
7062,S43 3NQ ,58.0,17.0,442408,373412,S43 3NQ
7066,SK176AF ,20.0,8.0,405864,373886,SK17 6AF
7067,DE118JZ ,28.0,10.0,430255,319873,DE11 8JZ
7068,DE217QW ,69.0,30.0,440683,336097,DE21 7QW
7069,DE656GN ,97.0,40.0,430945,326750,DE65 6GN
7071,DE126QA ,130.0,62.0,427862,316434,DE12 6QA
7072,DE225JA ,141.0,52.0,433361,340822,DE22 5JA
7073,DE110SW ,98.0,41.0,428470,320226,DE11 0SW
7074,DE249EJ ,113.0,39.0,437133,331585,DE24 9EJ
7075,DE560DA ,111.0,53.0,436660,347641,DE56 0DA
7078,DE451JA ,30.0,11.0,421229,367709,DE45 1JA
7079,DE451DP ,64.0,2.0,421380,368715,DE45 1DP
7080,ST145BS ,117.0,7.0,411825,338574,ST14 5BS
7081,NG104AD ,136.0,8.0,448111,333989,NG10 4AD
7082,DE723RJ ,95.0,25.0,442217,336118,DE72 3RJ
7084,DE656FH ,129.0,31.0,430281,327087,DE65 6FH
7085,S21 3YL ,71.0,2.0,445445,378565,S21 3YL
7086,DE221EW ,27.0,10.0,435034,339073,DE22 1EW
7087,DE757JH ,81.0,21.0,444432,344868,DE75 7JH
7088,S41 0EF ,33.0,11.0,439447,370936,S41 0EF
7090,S43 4TJ ,6.0,3.0,447936,378536,S43 4TJ
7091,DE150TA ,31.0,0.0,426814,324744,DE15 0TA
7092,DE562SR ,39.0,1.0,432637,353320,DE56 2SR
7093,DE656EJ ,140.0,16.0,433461,326580,DE65 6EJ
7094,DE737JW ,13.0,9.0,435303,324016,DE73 7JW
7096,S45 0BA ,45.0,8.0,435457,363396,S45 0BA
7098,NG104DA ,80.0,35.0,447598,334359,NG10 4DA
7100,DE551AR ,153.0,62.0,441049,353125,DE55 1AR
7102,DE7 8QZ ,126.0,51.0,446705,343863,DE7 8QZ
7103,SK236ES ,31.0,8.0,404505,382587,SK23 6ES
7104,DE557AL ,6.0,1.0,440522,355464,DE55 7AL
7105,NG103NP ,95.0,41.0,448088,333004,NG10 3NP
7106,DE240BT ,65.0,29.0,438082,332236,DE24 0BT
7108,DE216BT ,9.0,7.0,436484,337764,DE21 6BT
7109,DE3 9AZ ,41.0,5.0,432112,334934,DE3 9AZ
7111,DE214EW ,45.0,22.0,436982,338574,DE21 4EW
7112,EX2 6DJ ,47.0,24.0,294145,91451,EX2 6DJ
7113,PL2 2NJ ,2.0,2.0,246188,57368,PL2 2NJ
7115,EX176HU ,45.0,19.0,272242,101491,EX17 6HU
7116,EX6 6HY ,48.0,21.0,277334,93435,EX6 6HY
7118,EX152ND ,72.0,28.0,303581,101555,EX15 2ND
7119,EX5 1BG ,3.0,2.0,297438,90985,EX5 1BG
7120,EX246NU ,31.0,15.0,324317,93818,EX24 6NU
7121,EX175NX ,37.0,17.0,277785,103179,EX17 5NX
7122,EX173AX ,18.0,7.0,283679,100108,EX17 3AX
7123,EX153JP ,25.0,9.0,310045,114054,EX15 3JP
7124,EX2 7BS ,26.0,16.0,294732,89610,EX2 7BS
7125,EX1 2PS ,71.0,32.0,293650,93019,EX1 2PS
7126,EX1 2PT ,9.0,3.0,293503,93076,EX1 2PT
7127,EX4 1BS ,21.0,8.0,291067,92112,EX4 1BS
7128,EX1 2BP ,10.0,4.0,292869,92957,EX1 2BP
7131,EX1 3JP ,20.0,12.0,294813,93464,EX1 3JP
7132,EX1 3JP ,20.0,12.0,294813,93464,EX1 3JP
7134,EX8 3QW ,61.0,20.0,301353,81861,EX8 3QW
7135,EX141QF ,3.0,1.0,316549,100881,EX14 1QF
7136,EX137RG ,49.0,23.0,327330,97755,EX13 7RG
7138,EX5 5DD ,4.0,1.0,288408,97777,EX5 5DD
7139,EX111HY ,9.0,4.0,310398,95289,EX11 1HY
7140,EX111UQ ,11.0,3.0,306851,93840,EX11 1UQ
7141,EX174NE ,13.0,5.0,282884,102571,EX17 4NE
7142,EX122HF ,5.0,3.0,324250,90966,EX12 2HF
7143,EX137QR ,13.0,7.0,325383,97484,EX13 7QR
7144,EX149QT ,45.0,14.0,320170,108575,EX14 9QT
7145,EX5 2TS ,15.0,6.0,304420,97425,EX5 2TS
7147,EX175HZ ,33.0,14.0,278194,98516,EX17 5HZ
7149,EX151EZ ,36.0,17.0,301558,107092,EX15 1EZ
7150,EX8 4GB ,8.0,3.0,302137,82536,EX8 4GB
7151,EX6 6AA ,113.0,46.0,281694,93944,EX6 6AA
7152,EX175AJ ,22.0,11.0,270047,96739,EX17 5AJ
7153,EX391PF ,21.0,8.0,246063,130255,EX39 1PF
7154,EX215EW ,31.0,10.0,239073,96095,EX21 5EW
7155,EX328EF ,109.0,35.0,257235,132838,EX32 8EF
7156,EX311JU ,6.0,1.0,255522,133926,EX31 1JU
7157,EX198LJ ,64.0,27.0,255496,114896,EX19 8LJ
7158,EX394BZ ,59.0,25.0,246385,126303,EX39 4BZ
7160,EX364PU ,4.0,1.0,276077,123815,EX36 4PU
7161,EX320AE ,25.0,12.0,256561,130288,EX32 0AE
7162,EX227AB ,12.0,7.0,242157,105614,EX22 7AB
7163,EX314SB ,17.0,5.0,264356,137732,EX31 4SB
7166,EX395LX ,5.0,3.0,242150,120557,EX39 5LX
7167,EX226QN ,24.0,8.0,235543,98240,EX22 6QN
7169,EX169JP ,61.0,29.0,286818,126204,EX16 9JP
7170,EX320RS ,2.0,2.0,266527,127992,EX32 0RS
7171,EX313DD ,48.0,19.0,250985,132283,EX31 3DD
7172,EX215XU ,39.0,13.0,245070,100281,EX21 5XU
7173,EX396BP ,16.0,6.0,225984,124541,EX39 6BP
7174,EX313PU ,72.0,24.0,252154,127378,EX31 3PU
7175,EX348JL ,166.0,71.0,251820,147230,EX34 8JL
7176,EX394LU ,28.0,12.0,248138,131047,EX39 4LU
7177,EX314NG ,7.0,3.0,261931,143153,EX31 4NG
7178,EX379SP ,34.0,15.0,268340,119255,EX37 9SP
7179,EX320LJ ,104.0,47.0,259355,131193,EX32 0LJ
7180,EX388NF ,24.0,9.0,245220,115549,EX38 8NF
7181,EX314HF ,21.0,7.0,255042,138754,EX31 4HF
7182,EX395JY ,36.0,15.0,245657,120820,EX39 5JY
7183,EX363HL ,55.0,26.0,273590,129754,EX36 3HL
7184,EX395PL ,81.0,30.0,238826,121206,EX39 5PL
7185,PL159SD ,34.0,13.0,236138,90389,PL15 9SD
7186,EX215SG ,26.0,12.0,244282,109320,EX21 5SG
7187,EX314JT ,8.0,3.0,259172,137161,EX31 4JT
7189,EX312HH ,89.0,28.0,254288,132472,EX31 2HH
7190,EX348NF ,111.0,44.0,251527,142091,EX34 8NF
7191,EX198JQ ,7.0,3.0,263137,107815,EX19 8JQ
7192,EX347BT ,80.0,33.0,246061,143836,EX34 7BT
7193,EX395QS ,73.0,29.0,233167,120972,EX39 5QS
7194,EX215LE ,16.0,8.0,248803,104545,EX21 5LE
7195,EX327HB ,2.0,1.0,256208,133584,EX32 7HB
7196,EX331BQ ,15.0,7.0,248136,136913,EX33 1BQ
7197,TQ125NS ,18.0,6.0,285630,68932,TQ12 5NS
7198,TQ149RJ ,50.0,24.0,290638,73486,TQ14 9RJ
7199,TQ139HZ ,12.0,7.0,281465,78511,TQ13 9HZ
7200,TQ5 8BL ,29.0,2.0,292333,56263,TQ5 8BL
7201,TQ9 6BL ,18.0,11.0,280135,66226,TQ9 6BL
7202,EX6 8RB ,106.0,49.0,297458,80454,EX6 8RB
7203,TQ126DP ,32.0,12.0,282289,68868,TQ12 6DP
7204,EX6 7PR ,36.0,17.0,285256,86742,EX6 7PR
7205,EX6 7DD ,68.0,28.0,281045,89128,EX6 7DD
7206,EX6 8AJ ,52.0,39.0,294437,87708,EX6 8AJ
7207,TQ125QL ,27.0,13.0,283571,66300,TQ12 5QL
7208,EX6 8LX ,11.0,5.0,295821,83246,EX6 8LX
7209,TQ7 1NL ,101.0,40.0,274253,44803,TQ7 1NL
7210,TQ7 4QU ,24.0,10.0,271980,48434,TQ7 4QU
7211,TQ121DH ,104.0,33.0,286888,70127,TQ12 1DH
7212,TQ121TX ,67.0,29.0,285520,71397,TQ12 1TX
7213,TQ4 7AW ,101.0,42.0,288435,57915,TQ4 7AW
7215,TQ124QE ,18.0,10.0,291646,70438,TQ12 4QE
